support,itemset,itemset_size
0.06600127374290812,middle | self_corrects | some_answer_req | tries_before_help,4
0.06597696567214247,help_first | no_explanation | rare_hints | some_answer_req | unknown,5
0.06597696567214247,help_first | low_help | no_explanation | rare_hints | some_answer_req | unknown,6
0.06581653240508914,med_success | middle | no_explanation | rare_hints | tries_before_help,5
0.06579222433432348,low_help | med_success | middle | no_explanation | rare_hints | tries_before_help,6
0.06576791626355782,algebra | low_help,2
0.06557831331158571,med_success | rare_hints | ratios | tries_before_help,4
0.06550052748513562,algebra | rare_hints,2
0.06539357197376673,elementary | frequent_answer_req | high_success | self_corrects | tries_before_help | unknown,6
0.06539357197376673,elementary | frequent_answer_req | high_success | no_explanation | self_corrects | tries_before_help | unknown,7
0.0653255093756229,low_help | med_success | rare_hints | ratios | tries_before_help,5
0.06526230839163219,frequent_answer_req | high_success | no_explanation | no_self_correction,4
0.06522827709256027,elementary | frequent_answer_req | high_success | no_explanation | rare_hints | self_corrects | tries_before_help | unknown,8
0.06522827709256027,elementary | frequent_answer_req | high_success | rare_hints | self_corrects | tries_before_help | unknown,7
0.06522827709256027,high_success | low_help | middle | no_explanation,4
0.06520396902179462,frequent_answer_req | rare_hints | ratios,3
0.06515049126611018,elementary | frequent_answer_req | high_success | low_help | no_explanation | self_corrects | tries_before_help | unknown,8
0.06515049126611018,elementary | frequent_answer_req | high_success | low_help | self_corrects | tries_before_help | unknown,7
0.06508729028211947,algebra | low_help | rare_hints,3
0.06506784382550694,elementary | frequent_answer_req | high_success | low_help | rare_hints | self_corrects | tries_before_help | unknown,8
0.06506784382550694,elementary | frequent_answer_req | high_success | low_help | no_explanation | rare_hints | self_corrects | tries_before_help | unknown,9
0.06501922768397564,frequent_answer_req | high_success | no_self_correction | rare_hints,4
0.06499978122736311,high_school | no_explanation | self_corrects,3
0.06499978122736311,high_school | self_corrects,2
0.06498519638490372,high_school | low_help | no_explanation | self_corrects,4
0.06498519638490372,high_school | rare_hints | self_corrects,3
0.06498519638490372,high_school | no_explanation | rare_hints | self_corrects,4
0.06498519638490372,high_school | low_help | self_corrects,3
0.06497547315659745,high_school | low_help | no_explanation | rare_hints | self_corrects,5
0.06497547315659745,high_school | low_help | rare_hints | self_corrects,4
0.0649657499282912,middle | ratios | some_answer_req | tries_before_help,4
0.06479073181877847,elementary | help_first | high_success | no_explanation,4
0.06479073181877847,elementary | help_first | high_success,3
0.06467891469325646,no_self_correction | ratios | tries_before_help,3
0.0646400217800314,frequent_answer_req | high_success | no_explanation | no_self_correction | rare_hints,5
0.06463029855172514,frequent_answer_req | low_help | ratios,3
0.06460599048095948,low_help | middle | self_corrects | some_answer_req | tries_before_help,5
0.06458654402434696,frequent_answer_req | no_explanation | ratios,3
0.06437749461576232,high_success | no_self_correction | some_answer_req,3
0.06433860170253727,elementary | help_first | high_success | no_explanation | rare_hints,5
0.06433860170253727,elementary | help_first | high_success | rare_hints,4
0.06431915524592476,frequent_answer_req | high_success | low_help | no_self_correction,4
0.06423164619116839,high_success | middle | no_explanation | rare_hints,4
0.06418303004963707,low_help | med_success | middle | self_corrects,4
0.06417330682133082,frequent_answer_req | high_success | low_help | no_explanation | no_self_correction,5
0.06415386036471829,elementary | help_first | high_success | low_help,4
0.06415386036471829,elementary | help_first | high_success | low_help | no_explanation,5
0.06411982906564638,frequent_answer_req | low_help | rare_hints | ratios,4
0.06405662808165567,frequent_answer_req | high_success | low_help | no_self_correction | rare_hints,5
0.06392536449952113,frequent_answer_req | high_success | low_help | no_explanation | no_self_correction | rare_hints,6
0.06389619481460235,ratios | self_corrects | some_answer_req,3
0.06389133320044921,low_help | middle | no_self_correction | ratios,4
0.06383299383061164,high_success | low_help | middle | no_explanation | rare_hints,5
0.06380382414569286,elementary | help_first | high_success | low_help | rare_hints,5
0.06380382414569286,elementary | help_first | high_success | low_help | no_explanation | rare_hints,6
0.06363366765033326,middle | no_explanation | self_corrects | some_answer_req,4
0.06343920308420802,middle | rare_hints | self_corrects | some_answer_req | tries_before_help,5
0.06328363143130783,low_help | middle | rare_hints | self_corrects | some_answer_req | tries_before_help,6
0.06313292139256076,frequent_answer_req | low_help | no_explanation | ratios,4
0.06309889009348885,high_success | low_help | no_self_correction | some_answer_req,4
0.06308430525102944,frequent_answer_req | no_explanation | rare_hints | ratios,4
0.06300165781042621,middle | no_self_correction | rare_hints | ratios,4
0.06297248812550743,help_first | low_help | middle,3
0.06296276489720116,med_success | middle | some_answer_req,3
0.0628898406849042,med_success | middle | rare_hints | self_corrects,4
0.06286067099998542,low_help | middle | ratios | some_answer_req | tries_before_help,5
0.06286067099998542,low_help | middle | no_explanation | self_corrects | some_answer_req,5
0.06279260840184157,high_success | no_self_correction | rare_hints | some_answer_req,4
0.06278774678768845,frequent_answer_req | low_help | no_explanation | rare_hints | ratios,5
0.06276343871692279,elementary | high_success | no_explanation | no_self_correction | tries_before_help,5
0.06276343871692279,elementary | high_success | no_self_correction | tries_before_help,4
0.06272454580369774,low_help | no_self_correction | ratios | tries_before_help,4
0.06257383576495068,high_success | low_help | no_self_correction | rare_hints | some_answer_req,5
0.06253494285172563,elementary | high_success | low_help | no_explanation | no_self_correction | tries_before_help,6
0.06253494285172563,elementary | high_success | low_help | no_self_correction | tries_before_help,5
0.0625154963951131,med_success | no_self_correction | some_answer_req | tries_before_help,4
0.0625009115526537,low_help | ratios | self_corrects | some_answer_req,4
0.06249118832434745,elementary | high_success | no_self_correction | rare_hints | tries_before_help,5
0.06249118832434745,elementary | high_success | no_explanation | no_self_correction | rare_hints | tries_before_help,6
0.06243284895450987,low_help | med_success | middle | rare_hints | self_corrects,5
0.06243284895450987,help_first | middle | rare_hints,3
0.06240854088374422,high_success | no_explanation | no_self_correction | some_answer_req,4
0.062384232812978564,elementary | high_success | low_help | no_self_correction | rare_hints | tries_before_help,6
0.062384232812978564,elementary | high_success | low_help | no_explanation | no_self_correction | rare_hints | tries_before_help,7
0.06226269245915029,high_school | no_explanation | some_answer_req,3
0.06226269245915029,high_school | some_answer_req,2
0.062243246002537764,high_school | low_help | some_answer_req,3
0.062243246002537764,high_school | low_help | no_explanation | some_answer_req,4
0.06223838438838463,low_help | middle | no_self_correction | rare_hints | ratios,5
0.06222379954592524,high_school | rare_hints | some_answer_req,3
0.06222379954592524,high_school | no_explanation | rare_hints | some_answer_req,4
0.06222379954592524,high_school | low_help | rare_hints | some_answer_req,4
0.06222379954592524,high_school | low_help | no_explanation | rare_hints | some_answer_req,5
0.06201961175149373,high_success | low_help | no_explanation | no_self_correction | some_answer_req,5
0.06200988852318747,frequent_answer_req | med_success | self_corrects | unknown,4
0.061946687539196764,no_self_correction | rare_hints | ratios | tries_before_help,4
0.06177166942968405,high_success | no_explanation | ratios,3
0.06165985230416203,low_help | med_success | no_self_correction | some_answer_req | tries_before_help,5
0.061611236162630714,middle | rare_hints | ratios | some_answer_req | tries_before_help,5
0.06160637454847759,low_help | no_self_correction | rare_hints | ratios | tries_before_help,5
0.06158692809186506,rare_hints | ratios | self_corrects | some_answer_req,4
0.06153831195033375,high_success | middle | tries_before_help,3
0.061523727107874356,high_success | no_explanation | no_self_correction | rare_hints | some_answer_req,5
0.061523727107874356,high_success | low_help | no_explanation | no_self_correction | rare_hints | some_answer_req,6
0.061470249352189914,middle | no_explanation | rare_hints | self_corrects | some_answer_req,5
0.061470249352189914,elementary | med_success | no_explanation | self_corrects | some_answer_req | tries_before_help,6
0.061470249352189914,elementary | med_success | self_corrects | some_answer_req | tries_before_help,5
0.061470249352189914,low_help | middle | no_explanation | rare_hints | self_corrects | some_answer_req,6
0.061436218053118,elementary | low_help | med_success | no_explanation | self_corrects | some_answer_req | tries_before_help,7
0.061436218053118,elementary | low_help | med_success | self_corrects | some_answer_req | tries_before_help,6
0.061382740297433555,middle | ratios | self_corrects | tries_before_help,4
0.06137787868328042,low_help | middle | rare_hints | ratios | some_answer_req | tries_before_help,6
0.06137301706912729,low_help | rare_hints | ratios | self_corrects | some_answer_req,5
0.06132926254174911,elementary | low_help | med_success | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help,8
0.06132926254174911,elementary | low_help | med_success | rare_hints | self_corrects | some_answer_req | tries_before_help,7
0.06132926254174911,elementary | med_success | rare_hints | self_corrects | some_answer_req | tries_before_help,6
0.06132926254174911,elementary | med_success | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help,7
0.06129036962852406,help_first | low_help | middle | rare_hints,4
0.061266061557758406,low_success | no_self_correction | tries_before_help | unknown,4
0.06117855250300205,frequent_answer_req | low_help | med_success | self_corrects | unknown,5
0.06114938281808326,frequent_answer_req | med_success | no_explanation | self_corrects | unknown,5
0.061134797975623864,elementary | low_success | no_explanation | some_answer_req | tries_before_help | unknown,6
0.061134797975623864,elementary | low_success | some_answer_req | tries_before_help | unknown,5
0.06112993636147074,med_success | no_self_correction | rare_hints | some_answer_req | tries_before_help,5
0.06112021313316447,frequent_answer_req | med_success | rare_hints | self_corrects | unknown,5
0.06112021313316447,help_first | low_success,2
0.06111535151901134,elementary | low_help | low_success | some_answer_req | tries_before_help | unknown,6
0.06111535151901134,elementary | low_help | low_success | no_explanation | some_answer_req | tries_before_help | unknown,7
0.06107159699163316,low_help | med_success | no_self_correction | rare_hints | some_answer_req | tries_before_help,6
0.0610618737633269,elementary | low_help | low_success | no_explanation | rare_hints | some_answer_req | tries_before_help | unknown,8
0.0610618737633269,elementary | low_success | no_explanation | rare_hints | some_answer_req | tries_before_help | unknown,7
0.0610618737633269,elementary | low_success | rare_hints | some_answer_req | tries_before_help | unknown,6
0.0610618737633269,elementary | low_help | low_success | rare_hints | some_answer_req | tries_before_help | unknown,7
0.06095977986611115,low_help | low_success | no_self_correction | tries_before_help | unknown,5
0.060906302110426705,frequent_answer_req | low_help | med_success | rare_hints | self_corrects | unknown,6
0.06088685565381418,low_help | med_success | middle | some_answer_req,4
0.06088199403966105,med_success | no_self_correction | tries_before_help | unknown,4
0.06067780624522954,frequent_answer_req | low_help | med_success | no_explanation | self_corrects | unknown,6
0.06066808301692328,low_success | no_self_correction | rare_hints | tries_before_help | unknown,5
0.06066322140277015,low_help | low_success | no_self_correction | rare_hints | tries_before_help | unknown,6
0.06062919010369823,high_success | low_help | no_explanation | ratios,4
0.06057571234801379,help_first | low_help | low_success,3
0.06055140427724813,frequent_answer_req | med_success | no_explanation | rare_hints | self_corrects | unknown,6
0.060531957820635605,no_self_correction | ratios | some_answer_req,3
0.060493064907410556,med_success | no_explanation | no_self_correction | some_answer_req | tries_before_help,5
0.06044444876587925,frequent_answer_req | low_help | med_success | no_explanation | rare_hints | self_corrects | unknown,7
0.06032290841205097,low_help | med_success | no_self_correction | tries_before_help | unknown,5
0.060274292270519655,low_success | no_explanation | no_self_correction | tries_before_help | unknown,5
0.060220814514835214,low_success | self_corrects | some_answer_req,3
0.060094412546853805,low_help | low_success | self_corrects | some_answer_req,4
0.060070104476088154,algebra | no_explanation,2
0.06006038124778189,help_first | low_success | rare_hints,3
0.060045796405322496,med_success | no_self_correction | rare_hints | tries_before_help | unknown,5
0.060016626720403705,low_help | med_success | no_explanation | no_self_correction | some_answer_req | tries_before_help,6
0.060016626720403705,help_first | low_help | low_success | rare_hints,4
0.060006903492097446,frequent_answer_req | help_first | no_self_correction,3
0.059992318649638054,low_help | low_success | no_explanation | no_self_correction | tries_before_help | unknown,6
0.05994856412225987,high_success | no_explanation | rare_hints | ratios,4
0.05994370250810674,low_help | med_success | no_self_correction | rare_hints | tries_before_help | unknown,6
0.05993397927980048,elementary | med_success | no_explanation | no_self_correction | tries_before_help,5
0.05993397927980048,elementary | med_success | no_self_correction | tries_before_help,4
0.059827023768431596,low_success | rare_hints | self_corrects | some_answer_req,4
0.05982216215427846,low_help | low_success | rare_hints | self_corrects | some_answer_req,5
0.059797854083512805,elementary | low_help | med_success | no_self_correction | tries_before_help,5
0.059797854083512805,elementary | low_help | med_success | no_explanation | no_self_correction | tries_before_help,6
0.05973951471367524,help_first | high_success | unknown,3
0.05972006825706271,low_success | no_explanation | no_self_correction | rare_hints | tries_before_help | unknown,6
0.05972006825706271,low_help | low_success | no_explanation | no_self_correction | rare_hints | tries_before_help | unknown,7
0.059695760186297055,high_success | low_help | no_explanation | rare_hints | ratios,5
0.059647144044765746,algebra | low_help | no_explanation,3
0.059579081446621905,elementary | med_success | no_self_correction | rare_hints | tries_before_help,5
0.059579081446621905,elementary | med_success | no_explanation | no_self_correction | rare_hints | tries_before_help,6
0.05957421983246878,med_success | no_explanation | no_self_correction | tries_before_help | unknown,5
0.05954991176170312,elementary | low_help | med_success | no_explanation | no_self_correction | rare_hints | tries_before_help,7
0.05954991176170312,elementary | low_help | med_success | no_self_correction | rare_hints | tries_before_help,6
0.059515880462631204,med_success | middle | ratios,3
0.05948184916355929,low_help | med_success | no_explanation | no_self_correction | rare_hints | some_answer_req | tries_before_help,7
0.05948184916355929,med_success | no_explanation | no_self_correction | rare_hints | some_answer_req | tries_before_help,6
0.05946240270694676,med_success | middle | rare_hints | some_answer_req,4
0.05934572396727161,med_success | no_explanation | ratios | tries_before_help,4
0.05924849168420899,algebra | no_explanation | rare_hints,3
0.05924363007005586,low_help | med_success | middle | rare_hints | some_answer_req,5
0.05923876845590273,low_help | med_success | no_explanation | no_self_correction | tries_before_help | unknown,6
0.05921446038513707,help_first | high_success | no_explanation | unknown,4
0.05908805841715566,algebra | low_help | no_explanation | rare_hints,4
0.05904430388977749,elementary | low_success | no_explanation | no_self_correction | tries_before_help,5
0.05904430388977749,elementary | low_success | no_self_correction | tries_before_help,4
0.059039442275624354,help_first | high_success | rare_hints | unknown,4
0.05902971904731809,low_help | middle | ratios | self_corrects | tries_before_help,5
0.058976241291633646,frequent_answer_req | help_first | no_explanation | no_self_correction,4
0.05893248676425547,elementary | low_help | low_success | no_explanation | no_self_correction | tries_before_help,6
0.05893248676425547,elementary | low_help | low_success | no_self_correction | tries_before_help,5
0.05890817869348981,med_success | no_explanation | no_self_correction | rare_hints | tries_before_help | unknown,6
0.05887900900857103,help_first | high_success | low_help | unknown,4
0.05887900900857103,low_help | med_success | no_explanation | no_self_correction | rare_hints | tries_before_help | unknown,7
0.058844977709499105,elementary | low_success | no_self_correction | rare_hints | tries_before_help,5
0.058844977709499105,elementary | low_help | low_success | no_self_correction | rare_hints | tries_before_help,6
0.058844977709499105,elementary | low_help | low_success | no_explanation | no_self_correction | rare_hints | tries_before_help,7
0.058844977709499105,elementary | low_success | no_explanation | no_self_correction | rare_hints | tries_before_help,6
0.05881580802458032,frequent_answer_req | help_first | no_self_correction | rare_hints,4
0.05877205349720214,help_first | high_success | no_explanation | rare_hints | unknown,5
0.058626205072608205,low_success | no_explanation | self_corrects | some_answer_req,4
0.05862134345845508,elementary | ratios,2
0.05862134345845508,elementary | no_explanation | ratios,3
0.05860675861599568,help_first | high_success | low_help | no_explanation | unknown,5
0.05853383440369871,help_first | high_success | low_help | rare_hints | unknown,5
0.05853383440369871,low_help | low_success | no_explanation | self_corrects | some_answer_req,5
0.05850952633293306,elementary | low_success | no_self_correction | some_answer_req | unknown,5
0.05850952633293306,elementary | low_success | no_explanation | no_self_correction | some_answer_req | unknown,6
0.05849007987632054,elementary | low_help | low_success | no_explanation | no_self_correction | some_answer_req | unknown,7
0.05849007987632054,elementary | low_help | low_success | no_self_correction | some_answer_req | unknown,6
0.058460910191401746,low_help | no_self_correction | ratios | some_answer_req,4
0.05845118696309549,high_school | no_explanation | self_corrects | tries_before_help,4
0.05845118696309549,high_school | self_corrects | tries_before_help,3
0.05844146373478922,high_school | rare_hints | self_corrects | tries_before_help,4
0.05844146373478922,high_school | no_explanation | rare_hints | self_corrects | tries_before_help,5
0.058436602120636096,high_school | low_help | no_explanation | self_corrects | tries_before_help,5
0.058436602120636096,high_school | low_help | self_corrects | tries_before_help,4
0.05843174050648296,high_school | low_help | rare_hints | self_corrects | tries_before_help,5
0.05843174050648296,high_school | low_help | no_explanation | rare_hints | self_corrects | tries_before_help,6
0.05842687889232983,elementary | low_success | no_self_correction | rare_hints | some_answer_req | unknown,6
0.05842687889232983,elementary | low_help | low_success | no_explanation | no_self_correction | rare_hints | some_answer_req | unknown,8
0.05842687889232983,elementary | low_help | low_success | no_self_correction | rare_hints | some_answer_req | unknown,7
0.05842687889232983,elementary | low_success | no_explanation | no_self_correction | rare_hints | some_answer_req | unknown,7
0.05832478499511408,low_help | med_success | no_explanation | ratios | tries_before_help,5
0.05829075369604216,frequent_answer_req | help_first | no_explanation | no_self_correction | rare_hints,5
0.05829075369604216,help_first | high_success | low_help | no_explanation | rare_hints | unknown,6
0.05828589208188903,low_success | no_explanation | rare_hints | self_corrects | some_answer_req,5
0.05828589208188903,low_help | low_success | no_explanation | rare_hints | self_corrects | some_answer_req,6
0.05826158401112337,frequent_answer_req | help_first | low_help | no_self_correction,4
0.058227552712051454,elementary | low_help | ratios,3
0.058227552712051454,elementary | low_help | no_explanation | ratios,4
0.05817407495636701,high_success | low_help | middle | tries_before_help,4
0.05808170428745752,elementary | rare_hints | ratios,3
0.05808170428745752,elementary | no_explanation | rare_hints | ratios,4
0.05802822653177308,frequent_answer_req | help_first | high_success,3
0.05801850330346682,elementary | frequent_answer_req | med_success | tries_before_help | unknown,5
0.05801850330346682,elementary | frequent_answer_req | med_success | no_explanation | tries_before_help | unknown,6
0.05801850330346682,frequent_answer_req | help_first | low_help | no_explanation | no_self_correction,5
0.05801364168931369,elementary | low_help | rare_hints | ratios,4
0.05801364168931369,elementary | low_help | no_explanation | rare_hints | ratios,5
0.058008780075160554,frequent_answer_req | help_first | low_help | no_self_correction | rare_hints,5
0.05793585586286359,middle | rare_hints | ratios | self_corrects | tries_before_help,5
0.05793585586286359,low_success | middle | no_explanation,3
0.05785807003641349,elementary | frequent_answer_req | low_help | med_success | tries_before_help | unknown,6
0.05785807003641349,elementary | frequent_answer_req | low_help | med_success | no_explanation | tries_before_help | unknown,7
0.05784834680810723,elementary | frequent_answer_req | med_success | no_explanation | self_corrects,5
0.05784834680810723,elementary | frequent_answer_req | med_success | self_corrects,4
0.057843485193954096,elementary | frequent_answer_req | med_success | rare_hints | tries_before_help | unknown,6
0.057843485193954096,elementary | frequent_answer_req | med_success | no_explanation | rare_hints | tries_before_help | unknown,7
0.05781431550903531,elementary | help_first | no_explanation | some_answer_req | unknown,5
0.05781431550903531,elementary | help_first | some_answer_req | unknown,4
0.057790007438269654,help_first | low_success | no_explanation,3
0.057780284209963395,elementary | help_first | low_help | some_answer_req | unknown,5
0.057780284209963395,elementary | help_first | low_help | no_explanation | some_answer_req | unknown,6
0.057780284209963395,frequent_answer_req | help_first | low_help | no_explanation | no_self_correction | rare_hints,6
0.05776083775335087,elementary | frequent_answer_req | low_help | med_success | rare_hints | tries_before_help | unknown,7
0.05776083775335087,elementary | frequent_answer_req | low_help | med_success | no_explanation | rare_hints | tries_before_help | unknown,8
0.05768305192690077,no_self_correction | rare_hints | ratios | some_answer_req,4
0.057673328698594505,high_success | middle | rare_hints | tries_before_help,4
0.05761985094291006,elementary | frequent_answer_req | med_success | no_explanation | rare_hints | self_corrects,6
0.05761985094291006,elementary | frequent_answer_req | low_help | med_success | self_corrects,5
0.05761985094291006,elementary | frequent_answer_req | med_success | rare_hints | self_corrects,5
0.05761985094291006,elementary | frequent_answer_req | low_help | med_success | no_explanation | self_corrects,6
0.05759068125799128,elementary | help_first | no_explanation | self_corrects,4
0.05759068125799128,elementary | help_first | self_corrects,3
0.05754206511645997,low_help | middle | rare_hints | ratios | self_corrects | tries_before_help,6
0.05751289543154118,help_first | self_corrects | unknown,3
0.057508033817388046,elementary | frequent_answer_req | low_help | med_success | no_explanation | rare_hints | self_corrects,7
0.057508033817388046,elementary | frequent_answer_req | low_help | med_success | rare_hints | self_corrects,6
0.05743997121924421,elementary | help_first | rare_hints | some_answer_req | unknown,5
0.05743997121924421,elementary | help_first | low_help | rare_hints | some_answer_req | unknown,6
0.05743997121924421,elementary | help_first | low_help | no_explanation | rare_hints | some_answer_req | unknown,7
0.05743997121924421,elementary | help_first | no_explanation | rare_hints | some_answer_req | unknown,6
0.05743510960509108,low_help | no_self_correction | rare_hints | ratios | some_answer_req,5
0.05742052476263169,help_first | low_help | low_success | no_explanation,4
0.0572503682672721,elementary | help_first | low_help | self_corrects,4
0.0572503682672721,elementary | help_first | low_help | no_explanation | self_corrects,5
0.057235783424812704,high_success | no_self_correction | tries_before_help | unknown,4
0.05722119858235331,med_success | no_explanation | rare_hints | ratios | tries_before_help,5
0.05720661373989392,low_help | med_success | no_explanation | rare_hints | ratios | tries_before_help,6
0.05715799759836261,no_explanation | no_self_correction | ratios | tries_before_help,4
0.057070488543606246,low_help | low_success | middle | no_explanation,4
0.05706076531529999,elementary | help_first | rare_hints | self_corrects,4
0.05706076531529999,elementary | help_first | no_explanation | rare_hints | self_corrects,5
0.05705104208699372,middle | no_explanation | ratios | self_corrects,4
0.05694408657562484,high_success | low_help | middle | rare_hints | tries_before_help,5
0.05691005527655292,help_first | low_success | no_explanation | rare_hints,4
0.05691005527655292,help_first | low_help | low_success | no_explanation | rare_hints,5
0.05684685429256222,low_help | med_success | middle | ratios,4
0.05681768460764343,high_success | no_explanation | no_self_correction | tries_before_help | unknown,5
0.05679337653687777,high_success | low_help | no_self_correction | tries_before_help | unknown,5
0.05679337653687777,elementary | help_first | low_help | no_explanation | rare_hints | self_corrects,6
0.05679337653687777,elementary | help_first | low_help | rare_hints | self_corrects,5
0.056759345237805854,frequent_answer_req | help_first | high_success | no_explanation,4
0.05675448362365273,high_success | no_self_correction | rare_hints | tries_before_help | unknown,5
0.05674476039534646,frequent_answer_req | help_first | high_success | rare_hints,4
0.0567350371670402,help_first | low_help | self_corrects | unknown,4
0.056710729096274545,no_explanation | ratios | self_corrects | some_answer_req,4
0.056657251340590103,elementary | med_success | self_corrects | some_answer_req | unknown,5
0.056657251340590103,elementary | med_success | no_explanation | self_corrects | some_answer_req | unknown,6
0.05664752811228384,elementary | low_help | med_success | no_explanation | self_corrects | some_answer_req | unknown,7
0.05664752811228384,elementary | low_help | med_success | self_corrects | some_answer_req | unknown,6
0.05659891197075253,high_success | low_help | no_self_correction | rare_hints | tries_before_help | unknown,6
0.056540572600914954,help_first | rare_hints | self_corrects | unknown,4
0.05652598775845556,high_success | low_help | no_explanation | no_self_correction | tries_before_help | unknown,6
0.05649681807353678,elementary | low_help | med_success | rare_hints | self_corrects | some_answer_req | unknown,7
0.05649681807353678,elementary | low_help | med_success | no_explanation | rare_hints | self_corrects | some_answer_req | unknown,8
0.05649681807353678,elementary | med_success | rare_hints | self_corrects | some_answer_req | unknown,6
0.05649681807353678,elementary | med_success | no_explanation | rare_hints | self_corrects | some_answer_req | unknown,7
0.056453063546158595,high_success | no_explanation | no_self_correction | rare_hints | tries_before_help | unknown,6
0.056399585790474153,elementary | help_first | high_success | unknown,4
0.056399585790474153,elementary | help_first | high_success | no_explanation | unknown,5
0.056350969648942845,high_success | low_help | no_explanation | no_self_correction | rare_hints | tries_before_help | unknown,7
0.05627804543664588,low_help | no_explanation | no_self_correction | ratios | tries_before_help,5
0.056273183822492745,frequent_answer_req | help_first | high_success | no_explanation | rare_hints,5
0.056244014137573954,help_first | no_explanation | self_corrects | unknown,4
0.05623915252342083,help_first | low_help | rare_hints | self_corrects | unknown,5
0.056195397996042645,middle | no_explanation | ratios | some_answer_req | tries_before_help,5
0.056156505082817595,middle | no_explanation | self_corrects | some_answer_req | tries_before_help,5
0.05612733539789881,low_help | no_explanation | ratios | self_corrects | some_answer_req,5
0.05607385764221437,elementary | help_first | high_success | no_explanation | rare_hints | unknown,6
0.05607385764221437,elementary | help_first | high_success | rare_hints | unknown,5
0.05605927279975498,ratios | self_corrects | some_answer_req | tries_before_help,4
0.05599121020161114,frequent_answer_req | help_first | high_success | low_help,4
0.05585508500532347,elementary | help_first | high_success | low_help | unknown,5
0.05585508500532347,elementary | help_first | high_success | low_help | no_explanation | unknown,6
0.05584050016286407,elementary | frequent_answer_req | no_self_correction | tries_before_help,4
0.05584050016286407,elementary | frequent_answer_req | no_explanation | no_self_correction | tries_before_help,5
0.05582105370625155,no_explanation | no_self_correction | ratios | some_answer_req,4
0.05581619209209842,help_first | low_help | no_explanation | self_corrects | unknown,5
0.0557821607930265,middle | no_explanation | no_self_correction | ratios,4
0.05577243756472024,low_help | middle | no_explanation | ratios | self_corrects,5
0.05575299110810771,frequent_answer_req | help_first | high_success | low_help | no_explanation,5
0.05573840626564832,frequent_answer_req | help_first | high_success | low_help | rare_hints,5
0.05573354465149519,med_success | middle | rare_hints | ratios,4
0.05573354465149519,low_success | middle | no_explanation | rare_hints,4
0.05573354465149519,low_help | low_success | middle | no_explanation | rare_hints,5
0.05571409819488266,med_success | middle | self_corrects | tries_before_help,4
0.05561200429766691,help_first | no_explanation | rare_hints | self_corrects | unknown,5
0.05560228106936065,elementary | help_first | high_success | low_help | no_explanation | rare_hints | unknown,7
0.05560228106936065,elementary | help_first | high_success | low_help | rare_hints | unknown,6
0.05553421847121681,high_success | ratios | tries_before_help,3
0.05553421847121681,frequent_answer_req | help_first | high_success | low_help | no_explanation | rare_hints,6
0.05552935685706368,elementary | frequent_answer_req | no_self_correction | rare_hints | tries_before_help,5
0.05552935685706368,elementary | frequent_answer_req | no_explanation | no_self_correction | rare_hints | tries_before_help,6
0.05550991040045116,elementary | frequent_answer_req | low_help | no_self_correction | tries_before_help,5
0.05550991040045116,elementary | frequent_answer_req | low_help | no_explanation | no_self_correction | tries_before_help,6
0.05550504878629803,low_help | middle | no_explanation | self_corrects | some_answer_req | tries_before_help,6
0.05547101748722611,high_school | some_answer_req | tries_before_help,3
0.05547101748722611,high_school | no_explanation | some_answer_req | tries_before_help,4
0.055451571030613586,high_school | low_help | some_answer_req | tries_before_help,4
0.055451571030613586,high_school | low_help | no_explanation | some_answer_req | tries_before_help,5
0.05543212457400106,high_school | low_help | no_explanation | rare_hints | some_answer_req | tries_before_help,6
0.05543212457400106,high_school | rare_hints | some_answer_req | tries_before_help,4
0.05543212457400106,high_school | low_help | rare_hints | some_answer_req | tries_before_help,5
0.05543212457400106,high_school | no_explanation | rare_hints | some_answer_req | tries_before_help,5
0.05539323166077601,elementary | frequent_answer_req | low_help | no_self_correction | rare_hints | tries_before_help,6
0.05539323166077601,elementary | frequent_answer_req | low_help | no_explanation | no_self_correction | rare_hints | tries_before_help,7
0.055383508432469745,help_first | middle | no_explanation,3
0.055383508432469745,help_first | low_help | no_explanation | rare_hints | self_corrects | unknown,6
0.055291137763560254,no_explanation | no_self_correction | rare_hints | ratios | tries_before_help,5
0.055242521622028945,low_help | no_explanation | no_self_correction | rare_hints | ratios | tries_before_help,6
0.05522793677956955,low_help | middle | no_explanation | ratios | some_answer_req | tries_before_help,6
0.055203628708803895,low_help | med_success | middle | rare_hints | ratios,5
0.05516959740973198,low_help | no_explanation | rare_hints | ratios | self_corrects | some_answer_req,6
0.05516959740973198,no_explanation | rare_hints | ratios | self_corrects | some_answer_req,5
0.05503347221344431,low_help | ratios | self_corrects | some_answer_req | tries_before_help,5
0.05491193185961603,middle | unknown,2
0.0548924854030035,low_help | no_explanation | no_self_correction | ratios | some_answer_req,5
0.05445007851506857,low_help | middle | no_explanation | no_self_correction | ratios,5
0.05434798461785282,middle | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help,6
0.05434798461785282,low_help | middle | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help,7
0.054328538161240295,middle | no_explanation | rare_hints | ratios | self_corrects,5
0.054265337177249594,rare_hints | ratios | self_corrects | some_answer_req | tries_before_help,5
0.05425561394894333,low_help | middle | no_explanation | rare_hints | ratios | self_corrects,6
